Order_ID,Order_Date,Customer_ID,Product_ID,Warehouse_ID,Quantity,Priority,Order_Status,Unit_Price,Order_Value,Shipment_ID,Supplier_ID,Origin_Warehouse_ID,Destination_City,Shipping_Mode,Shipping_Date,Expected_Delivery_Date,Actual_Delivery_Date,Shipment_Status,Delay_Days,Freight_Cost,Product_Name,Category,Unit_Weight_Kg,Supplier_ID_product,Supplier_Name,Country,City,Lead_Time_Days,Supplier_Rating,Unit_Cost_Index,Warehouse_Name,City_warehouse,State,Capacity_Units,Order_Lead_Time_Days,Shipping_Duration_Days,On_Time_Delivery
ORD010824,2025-09-14,CUST01184,PROD0194,WH05,238,Standard,Delivered,2029.23,482956.74,SHIP010824,SUP028,WH05,Hyderabad,Road,2025-09-15,2025-10-01,2025-10-01,Delivered On Time,0,193.53,Product_0194,Home Appliances,24.13,SUP028,Supplier_028,China,Hanoi,9,3.9,0.93,Warehouse_05,Mumbai,Maharashtra,76373,17,16,Yes
ORD010825,2026-05-29,CUST02470,PROD0130,WH03,159,Express,Cancelled,2267.29,360499.11,SHIP010825,SUP025,WH03,Chennai,Road,2026-05-29,2026-06-17,2026-06-17,Delivered On Time,0,246.64,Product_0130,Electronics,18.66,SUP025,Supplier_025,Germany,Hyderabad,15,2.9,1.33,Warehouse_03,Chennai,Tamil Nadu,83230,19,19,Yes
ORD010826,2025-07-29,CUST01631,PROD0108,WH09,20,Standard,In Transit,1907.35,38147.0,SHIP010826,SUP009,WH09,Pune,Road,2025-07-31,2025-08-15,2025-08-16,Delivered Late,1,305.48,Product_0108,Consumer Goods,22.39,SUP009,Supplier_009,China,Delhi,10,3.5,0.89,Warehouse_09,Ahmedabad,Gujarat,59986,18,16,No
ORD010827,2026-04-29,CUST01952,PROD0098,WH07,54,Standard,Delivered,1977.2,106768.8,SHIP010827,SUP033,WH07,Kolkata,Road,2026-05-01,2026-05-20,2026-05-21,Delivered Late,1,105.16,Product_0098,Electronics,5.31,SUP033,Supplier_033,India,Berlin,10,3.3,0.78,Warehouse_07,Delhi,Delhi,88836,22,20,No
ORD010828,2025-12-31,CUST02039,PROD0018,WH03,244,Express,Backordered,1191.58,290745.52,SHIP010828,SUP018,WH03,Kolkata,Road,2026-01-01,2026-02-06,2026-02-08,Delivered Late,2,173.38,Product_0018,Industrial,15.19,SUP018,Supplier_018,Germany,Berlin,27,4.0,0.95,Warehouse_03,Chennai,Tamil Nadu,83230,39,38,No
ORD010829,2025-08-13,CUST01337,PROD0128,WH05,162,Express,In Transit,1402.63,227226.06,SHIP010829,SUP026,WH05,Hyderabad,Road,2025-08-16,2025-08-21,2025-08-22,Delivered Late,1,436.39,Product_0128,Home Appliances,13.47,SUP026,Supplier_026,India,Bengaluru,3,4.2,0.9,Warehouse_05,Mumbai,Maharashtra,76373,9,6,No
ORD010830,2025-07-13,CUST02480,PROD0019,WH03,204,Express,Delivered,445.41,90863.64,SHIP010830,SUP040,WH03,Bengaluru,Rail,2025-07-13,2025-07-28,2025-07-28,Delivered On Time,0,168.5,Product_0019,Automotive,5.79,SUP040,Supplier_040,Thailand,Bengaluru,5,4.7,0.9,Warehouse_03,Chennai,Tamil Nadu,83230,15,15,Yes
ORD010831,2025-07-15,CUST00926,PROD0158,WH03,232,Standard,In Transit,1743.94,404594.08,SHIP010831,SUP040,WH03,Hyderabad,Sea,2025-07-16,2025-07-26,2025-07-26,Delivered On Time,0,378.11,Product_0158,Home Appliances,6.52,SUP040,Supplier_040,Thailand,Bengaluru,5,4.7,0.9,Warehouse_03,Chennai,Tamil Nadu,83230,11,10,Yes
ORD010832,2026-02-04,CUST00235,PROD0134,WH12,193,Critical,Backordered,1179.62,227666.66,SHIP010832,SUP002,WH12,Bengaluru,Rail,2026-02-05,2026-03-02,2026-03-09,Delivered Late,7,145.49,Product_0134,Consumer Goods,9.14,SUP002,Supplier_002,USA,Shanghai,18,3.0,0.86,Warehouse_12,Coimbatore,Tamil Nadu,84929,33,32,No
ORD010833,2025-02-26,CUST02375,PROD0027,WH07,144,Express,In Transit,1265.29,182201.76,SHIP010833,SUP023,WH07,Chennai,Sea,2025-02-26,2025-03-15,2025-03-18,Delivered Late,3,567.25,Product_0027,Home Appliances,13.05,SUP023,Supplier_023,China,Hanoi,11,2.9,0.97,Warehouse_07,Delhi,Delhi,88836,20,20,No
ORD010834,2025-08-01,CUST02982,PROD0015,WH09,212,Standard,Backordered,1193.32,252983.84,SHIP010834,SUP004,WH09,Delhi,Road,2025-08-04,2025-08-20,2025-08-22,Delivered Late,2,182.68,Product_0015,Industrial,11.32,SUP004,Supplier_004,Thailand,Tokyo,10,3.1,1.07,Warehouse_09,Ahmedabad,Gujarat,59986,21,18,No
ORD010835,2025-10-06,CUST00479,PROD0159,WH05,291,Standard,Cancelled,1144.53,333058.23,SHIP010835,SUP007,WH05,Bengaluru,Road,2025-10-07,2025-11-07,2025-11-07,Delivered On Time,0,392.63,Product_0159,Electronics,4.36,SUP007,Supplier_007,Germany,Chennai,30,3.5,0.94,Warehouse_05,Mumbai,Maharashtra,76373,32,31,Yes
ORD010836,2026-01-15,CUST02476,PROD0172,WH12,105,Standard,Delivered,893.08,93773.4,SHIP010836,SUP040,WH12,Kolkata,Air,2026-01-16,2026-01-23,2026-02-02,Delivered Late,10,1053.57,Product_0172,Consumer Goods,15.3,SUP040,Supplier_040,Thailand,Bengaluru,5,4.7,0.9,Warehouse_12,Coimbatore,Tamil Nadu,84929,18,17,No
ORD010837,2025-04-27,CUST00666,PROD0138,WH11,131,Critical,In Transit,1628.29,213305.99,SHIP010837,SUP034,WH11,Kolkata,Road,2025-04-28,2025-05-31,2025-06-02,Delivered Late,2,150.14,Product_0138,Home Appliances,24.66,SUP034,Supplier_034,Vietnam,Bengaluru,26,3.0,0.92,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,36,35,No
ORD010838,2026-03-27,CUST01124,PROD0149,WH04,277,Critical,In Transit,122.25,33863.25,SHIP010838,SUP026,WH04,Hyderabad,Air,2026-03-29,2026-04-05,2026-04-05,Delivered On Time,0,1179.75,Product_0149,Automotive,2.1,SUP026,Supplier_026,India,Bengaluru,3,4.2,0.9,Warehouse_04,Bengaluru,Karnataka,94055,9,7,Yes
ORD010839,2026-08-22,CUST02906,PROD0175,WH04,278,Critical,Backordered,2436.37,677310.86,SHIP010839,SUP001,WH04,Mumbai,Road,2026-08-24,2026-09-20,2026-09-27,In Transit,7,339.75,Product_0175,Industrial,3.94,SUP001,Supplier_001,Thailand,Chennai,16,4.5,1.23,Warehouse_04,Bengaluru,Karnataka,94055,36,34,No
ORD010840,2026-02-14,CUST01388,PROD0183,WH03,142,Standard,Cancelled,2278.65,323568.3,SHIP010840,SUP008,WH03,Bengaluru,Road,2026-02-17,2026-03-24,2026-03-26,Delivered Late,2,423.99,Product_0183,Industrial,8.13,SUP008,Supplier_008,Thailand,Shanghai,27,2.9,0.82,Warehouse_03,Chennai,Tamil Nadu,83230,40,37,No
ORD010841,2026-01-02,CUST00642,PROD0123,WH08,67,Standard,Backordered,2465.21,165169.07,SHIP010841,SUP015,WH08,Mumbai,Road,2026-01-04,2026-01-29,2026-01-29,Delivered On Time,0,198.57,Product_0123,Automotive,14.88,SUP015,Supplier_015,USA,Mumbai,23,3.1,1.0,Warehouse_08,Kolkata,West Bengal,92258,27,25,Yes
ORD010842,2025-04-23,CUST02859,PROD0095,WH10,197,Critical,Backordered,1686.21,332183.37,SHIP010842,SUP040,WH10,Mumbai,Rail,2025-04-26,2025-05-09,2025-05-16,Delivered Late,7,320.11,Product_0095,Automotive,20.17,SUP040,Supplier_040,Thailand,Bengaluru,5,4.7,0.9,Warehouse_10,Jaipur,Rajasthan,44160,23,20,No
ORD010843,2025-06-13,CUST01517,PROD0164,WH12,59,Standard,In Transit,713.19,42078.21,SHIP010843,SUP023,WH12,Mumbai,Road,2025-06-13,2025-07-03,2025-07-05,Delivered Late,2,351.19,Product_0164,Consumer Goods,7.07,SUP023,Supplier_023,China,Hanoi,11,2.9,0.97,Warehouse_12,Coimbatore,Tamil Nadu,84929,22,22,No
ORD010844,2025-01-04,CUST00575,PROD0127,WH01,234,Critical,In Transit,1946.21,455413.14,SHIP010844,SUP010,WH01,Hyderabad,Road,2025-01-04,2025-02-06,2025-02-11,Delivered Late,5,298.68,Product_0127,Home Appliances,2.26,SUP010,Supplier_010,Vietnam,Tokyo,23,3.5,1.01,Warehouse_01,Hyderabad,Telangana,50678,38,38,No
ORD010845,2025-01-23,CUST01722,PROD0074,WH03,176,Standard,Delivered,1081.05,190264.8,SHIP010845,SUP012,WH03,Hyderabad,Sea,2025-01-26,2025-02-20,2025-02-20,Delivered On Time,0,429.1,Product_0074,Electronics,4.39,SUP012,Supplier_012,Vietnam,Mumbai,15,4.2,1.27,Warehouse_03,Chennai,Tamil Nadu,83230,28,25,Yes
ORD010846,2026-08-25,CUST01019,PROD0058,WH02,102,Standard,Delivered,1746.39,178131.78,SHIP010846,SUP002,WH02,Chennai,Rail,2026-08-25,2026-09-13,2026-09-18,In Transit,5,437.59,Product_0058,Industrial,24.5,SUP002,Supplier_002,USA,Shanghai,18,3.0,0.86,Warehouse_02,Vijayawada,Andhra Pradesh,96218,24,24,No
ORD010847,2025-04-02,CUST01328,PROD0147,WH12,37,Standard,Backordered,45.2,1672.4,SHIP010847,SUP029,WH12,Bengaluru,Road,2025-04-02,2025-04-24,2025-04-26,Delivered Late,2,119.16,Product_0147,Electronics,4.42,SUP029,Supplier_029,Japan,Bengaluru,11,4.8,0.92,Warehouse_12,Coimbatore,Tamil Nadu,84929,24,24,No
ORD010848,2026-04-14,CUST02851,PROD0192,WH11,85,Standard,Delivered,80.52,6844.2,SHIP010848,SUP033,WH11,Delhi,Road,2026-04-17,2026-05-03,2026-05-04,Delivered Late,1,254.68,Product_0192,Electronics,23.25,SUP033,Supplier_033,India,Berlin,10,3.3,0.78,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,20,17,No
ORD010849,2025-06-04,CUST00400,PROD0110,WH11,24,Standard,Cancelled,266.29,6390.96,SHIP010849,SUP014,WH11,Kolkata,Rail,2025-06-04,2025-06-25,2025-07-05,Delivered Late,10,226.91,Product_0110,Consumer Goods,13.35,SUP014,Supplier_014,Germany,Tokyo,17,3.8,1.06,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,31,31,No
ORD010850,2025-07-26,CUST00595,PROD0138,WH12,199,Standard,Backordered,1628.29,324029.71,SHIP010850,SUP034,WH12,Vijayawada,Road,2025-07-26,2025-08-27,2025-08-29,Delivered Late,2,364.97,Product_0138,Home Appliances,24.66,SUP034,Supplier_034,Vietnam,Bengaluru,26,3.0,0.92,Warehouse_12,Coimbatore,Tamil Nadu,84929,34,34,No
ORD010851,2025-03-22,CUST01457,PROD0049,WH07,126,Standard,In Transit,249.69,31460.94,SHIP010851,SUP036,WH07,Delhi,Road,2025-03-22,2025-04-20,2025-04-22,Delivered Late,2,109.26,Product_0049,Electronics,9.97,SUP036,Supplier_036,Thailand,Mumbai,21,3.2,0.89,Warehouse_07,Delhi,Delhi,88836,31,31,No
ORD010852,2026-04-28,CUST01596,PROD0182,WH06,256,Standard,Cancelled,419.1,107289.6,SHIP010852,SUP001,WH06,Mumbai,Road,2026-04-29,2026-05-23,2026-05-23,Delivered On Time,0,149.81,Product_0182,Automotive,24.75,SUP001,Supplier_001,Thailand,Chennai,16,4.5,1.23,Warehouse_06,Pune,Maharashtra,51480,25,24,Yes
ORD010853,2026-08-15,CUST00117,PROD0061,WH01,75,Express,Backordered,1841.65,138123.75,SHIP010853,SUP010,WH01,Kolkata,Road,2026-08-17,2026-09-17,2026-09-24,In Transit,7,163.87,Product_0061,Electronics,15.87,SUP010,Supplier_010,Vietnam,Tokyo,23,3.5,1.01,Warehouse_01,Hyderabad,Telangana,50678,40,38,No
ORD010854,2026-02-11,CUST00383,PROD0187,WH03,110,Standard,Cancelled,1539.34,169327.4,SHIP010854,SUP032,WH03,Bengaluru,Air,2026-02-13,2026-03-10,2026-03-13,Delivered Late,3,1094.73,Product_0187,Home Appliances,19.03,SUP032,Supplier_032,India,Pune,14,4.5,1.05,Warehouse_03,Chennai,Tamil Nadu,83230,30,28,No
ORD010855,2025-04-13,CUST00859,PROD0130,WH11,6,Critical,Delivered,2267.29,13603.74,SHIP010855,SUP025,WH11,Mumbai,Air,2025-04-15,2025-05-03,2025-05-13,Delivered Late,10,1100.25,Product_0130,Electronics,18.66,SUP025,Supplier_025,Germany,Hyderabad,15,2.9,1.33,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,30,28,No
ORD010856,2025-08-28,CUST02130,PROD0075,WH04,40,Express,Delivered,1880.91,75236.4,SHIP010856,SUP002,WH04,Delhi,Air,2025-08-28,2025-09-19,2025-09-19,Delivered On Time,0,1446.67,Product_0075,Consumer Goods,4.89,SUP002,Supplier_002,USA,Shanghai,18,3.0,0.86,Warehouse_04,Bengaluru,Karnataka,94055,22,22,Yes
ORD010857,2025-09-22,CUST01851,PROD0008,WH10,205,Express,Delivered,1898.25,389141.25,SHIP010857,SUP035,WH10,Chennai,Road,2025-09-24,2025-10-12,2025-10-14,Delivered Late,2,398.43,Product_0008,Automotive,24.99,SUP035,Supplier_035,Vietnam,Pune,13,3.4,1.29,Warehouse_10,Jaipur,Rajasthan,44160,22,20,No
ORD010858,2025-02-02,CUST00832,PROD0147,WH11,145,Standard,Backordered,45.2,6554.0,SHIP010858,SUP029,WH11,Hyderabad,Road,2025-02-05,2025-02-22,2025-02-24,Delivered Late,2,310.07,Product_0147,Electronics,4.42,SUP029,Supplier_029,Japan,Bengaluru,11,4.8,0.92,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,22,19,No
ORD010859,2025-02-04,CUST00873,PROD0196,WH07,2,Express,Backordered,388.79,777.58,SHIP010859,SUP007,WH07,Delhi,Sea,2025-02-06,2025-03-10,2025-03-17,Delivered Late,7,564.74,Product_0196,Home Appliances,18.3,SUP007,Supplier_007,Germany,Chennai,30,3.5,0.94,Warehouse_07,Delhi,Delhi,88836,41,39,No
ORD010860,2025-09-06,CUST02701,PROD0142,WH03,158,Standard,Backordered,946.55,149554.9,SHIP010860,SUP025,WH03,Delhi,Air,2025-09-09,2025-10-03,2025-10-06,Delivered Late,3,1488.64,Product_0142,Home Appliances,3.91,SUP025,Supplier_025,Germany,Hyderabad,15,2.9,1.33,Warehouse_03,Chennai,Tamil Nadu,83230,30,27,No
ORD010861,2025-02-19,CUST02782,PROD0022,WH04,228,Express,Delivered,1545.39,352348.92,SHIP010861,SUP040,WH04,Vijayawada,Air,2025-02-22,2025-02-28,2025-02-28,Delivered On Time,0,723.92,Product_0022,Automotive,9.02,SUP040,Supplier_040,Thailand,Bengaluru,5,4.7,0.9,Warehouse_04,Bengaluru,Karnataka,94055,9,6,Yes
ORD010862,2025-10-07,CUST02118,PROD0017,WH11,199,Standard,Delivered,1236.67,246097.33,SHIP010862,SUP025,WH11,Delhi,Rail,2025-10-07,2025-10-30,2025-11-02,Delivered Late,3,134.79,Product_0017,Automotive,23.86,SUP025,Supplier_025,Germany,Hyderabad,15,2.9,1.33,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,26,26,No
ORD010863,2025-06-01,CUST00387,PROD0107,WH07,252,Standard,In Transit,370.33,93323.16,SHIP010863,SUP031,WH07,Pune,Road,2025-06-03,2025-06-09,2025-06-09,Delivered On Time,0,265.64,Product_0107,Consumer Goods,17.86,SUP031,Supplier_031,USA,Pune,3,3.7,1.12,Warehouse_07,Delhi,Delhi,88836,8,6,Yes
ORD010864,2026-07-05,CUST02007,PROD0063,WH04,83,Express,Cancelled,715.86,59416.38,SHIP010864,SUP038,WH04,Hyderabad,Road,2026-07-06,2026-07-21,2026-07-23,Delivered Late,2,142.93,Product_0063,Electronics,1.99,SUP038,Supplier_038,USA,Mumbai,10,4.6,1.04,Warehouse_04,Bengaluru,Karnataka,94055,18,17,No
ORD010865,2026-06-21,CUST02572,PROD0122,WH09,45,Standard,Delivered,2368.91,106600.95,SHIP010865,SUP040,WH09,Chennai,Road,2026-06-22,2026-07-08,2026-07-11,Delivered Late,3,262.33,Product_0122,Home Appliances,22.27,SUP040,Supplier_040,Thailand,Bengaluru,5,4.7,0.9,Warehouse_09,Ahmedabad,Gujarat,59986,20,19,No
ORD010866,2025-08-18,CUST00297,PROD0026,WH12,199,Standard,Delivered,1570.26,312481.74,SHIP010866,SUP033,WH12,Kolkata,Rail,2025-08-21,2025-09-06,2025-09-06,Delivered On Time,0,388.11,Product_0026,Electronics,19.33,SUP033,Supplier_033,India,Berlin,10,3.3,0.78,Warehouse_12,Coimbatore,Tamil Nadu,84929,19,16,Yes
ORD010867,2025-10-15,CUST02665,PROD0164,WH06,175,Standard,In Transit,713.19,124808.25,SHIP010867,SUP023,WH06,Chennai,Road,2025-10-18,2025-11-08,2025-11-08,Delivered On Time,0,282.31,Product_0164,Consumer Goods,7.07,SUP023,Supplier_023,China,Hanoi,11,2.9,0.97,Warehouse_06,Pune,Maharashtra,51480,24,21,Yes
ORD010868,2026-01-30,CUST00719,PROD0117,WH02,33,Express,Cancelled,225.82,7452.06,SHIP010868,SUP021,WH02,Kolkata,Road,2026-01-31,2026-03-09,2026-03-14,Delivered Late,5,238.24,Product_0117,Electronics,0.6,SUP021,Supplier_021,Japan,Bengaluru,30,4.0,1.06,Warehouse_02,Vijayawada,Andhra Pradesh,96218,43,42,No
ORD010869,2026-03-29,CUST01599,PROD0045,WH11,35,Standard,Delivered,501.54,17553.9,SHIP010869,SUP033,WH11,Mumbai,Air,2026-03-29,2026-04-13,2026-04-13,Delivered On Time,0,1635.83,Product_0045,Consumer Goods,22.61,SUP033,Supplier_033,India,Berlin,10,3.3,0.78,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,15,15,Yes
ORD010870,2025-02-02,CUST02226,PROD0030,WH01,192,Standard,Delivered,419.89,80618.88,SHIP010870,SUP025,WH01,Pune,Road,2025-02-02,2025-02-22,2025-02-24,Delivered Late,2,87.54,Product_0030,Industrial,14.07,SUP025,Supplier_025,Germany,Hyderabad,15,2.9,1.33,Warehouse_01,Hyderabad,Telangana,50678,22,22,No
ORD010871,2025-12-29,CUST01967,PROD0116,WH08,85,Express,Delivered,217.15,18457.75,SHIP010871,SUP037,WH08,Kolkata,Road,2026-01-01,2026-01-26,2026-01-31,Delivered Late,5,126.89,Product_0116,Consumer Goods,9.49,SUP037,Supplier_037,China,Berlin,19,4.8,0.84,Warehouse_08,Kolkata,West Bengal,92258,33,30,No
ORD010872,2025-04-21,CUST01183,PROD0149,WH11,101,Standard,Delivered,122.25,12347.25,SHIP010872,SUP026,WH11,Hyderabad,Rail,2025-04-24,2025-04-28,2025-04-29,Delivered Late,1,278.46,Product_0149,Automotive,2.1,SUP026,Supplier_026,India,Bengaluru,3,4.2,0.9,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,8,5,No
ORD010873,2025-05-01,CUST00011,PROD0148,WH03,209,Standard,Backordered,2425.15,506856.35,SHIP010873,SUP022,WH03,Hyderabad,Road,2025-05-02,2025-05-22,2025-05-22,Delivered On Time,0,124.07,Product_0148,Industrial,22.43,SUP022,Supplier_022,Japan,Shanghai,15,3.7,1.17,Warehouse_03,Chennai,Tamil Nadu,83230,21,20,Yes
ORD010874,2025-01-16,CUST00785,PROD0170,WH07,29,Standard,Delivered,482.48,13991.92,SHIP010874,SUP030,WH07,Vijayawada,Rail,2025-01-19,2025-02-20,2025-02-27,Delivered Late,7,333.6,Product_0170,Consumer Goods,6.14,SUP030,Supplier_030,Germany,Mumbai,26,3.3,0.77,Warehouse_07,Delhi,Delhi,88836,42,39,No
ORD010875,2026-06-07,CUST00411,PROD0090,WH04,274,Standard,Cancelled,1439.99,394557.26,SHIP010875,SUP023,WH04,Bengaluru,Road,2026-06-09,2026-06-25,2026-07-02,Delivered Late,7,420.2,Product_0090,Industrial,2.14,SUP023,Supplier_023,China,Hanoi,11,2.9,0.97,Warehouse_04,Bengaluru,Karnataka,94055,25,23,No
ORD010876,2025-04-08,CUST02940,PROD0119,WH03,186,Standard,Delivered,945.06,175781.16,SHIP010876,SUP036,WH03,Pune,Road,2025-04-11,2025-05-06,2025-05-08,Delivered Late,2,333.5,Product_0119,Home Appliances,5.37,SUP036,Supplier_036,Thailand,Mumbai,21,3.2,0.89,Warehouse_03,Chennai,Tamil Nadu,83230,30,27,No
ORD010877,2025-04-26,CUST02655,PROD0184,WH09,48,Standard,Delivered,2059.01,98832.48,SHIP010877,SUP029,WH09,Chennai,Road,2025-04-26,2025-05-10,2025-05-10,Delivered On Time,0,243.12,Product_0184,Home Appliances,20.27,SUP029,Supplier_029,Japan,Bengaluru,11,4.8,0.92,Warehouse_09,Ahmedabad,Gujarat,59986,14,14,Yes
ORD010878,2026-04-16,CUST02203,PROD0140,WH06,267,Express,Delivered,1464.67,391066.89,SHIP010878,SUP017,WH06,Mumbai,Sea,2026-04-17,2026-05-23,2026-05-28,Delivered Late,5,327.79,Product_0140,Consumer Goods,6.01,SUP017,Supplier_017,Japan,Tokyo,28,4.5,0.82,Warehouse_06,Pune,Maharashtra,51480,42,41,No
ORD010879,2026-03-15,CUST01230,PROD0008,WH06,170,Standard,Delivered,1898.25,322702.5,SHIP010879,SUP035,WH06,Delhi,Road,2026-03-17,2026-04-07,2026-04-07,Delivered On Time,0,155.55,Product_0008,Automotive,24.99,SUP035,Supplier_035,Vietnam,Pune,13,3.4,1.29,Warehouse_06,Pune,Maharashtra,51480,23,21,Yes
ORD010880,2025-10-08,CUST00599,PROD0093,WH06,146,Express,Backordered,743.63,108569.98,SHIP010880,SUP026,WH06,Vijayawada,Air,2025-10-11,2025-10-21,2025-10-24,Delivered Late,3,1565.27,Product_0093,Industrial,1.62,SUP026,Supplier_026,India,Bengaluru,3,4.2,0.9,Warehouse_06,Pune,Maharashtra,51480,16,13,No
ORD010881,2025-12-15,CUST00824,PROD0117,WH03,16,Express,Delivered,225.82,3613.12,SHIP010881,SUP021,WH03,Delhi,Road,2025-12-16,2026-01-18,2026-01-28,Delivered Late,10,336.09,Product_0117,Electronics,0.6,SUP021,Supplier_021,Japan,Bengaluru,30,4.0,1.06,Warehouse_03,Chennai,Tamil Nadu,83230,44,43,No
ORD010882,2025-08-20,CUST02398,PROD0191,WH06,297,Standard,Delivered,127.37,37828.89,SHIP010882,SUP034,WH06,Hyderabad,Sea,2025-08-23,2025-09-21,2025-09-23,Delivered Late,2,430.07,Product_0191,Consumer Goods,8.79,SUP034,Supplier_034,Vietnam,Bengaluru,26,3.0,0.92,Warehouse_06,Pune,Maharashtra,51480,34,31,No
ORD010883,2025-04-21,CUST01122,PROD0056,WH04,43,Standard,Backordered,715.41,30762.63,SHIP010883,SUP004,WH04,Mumbai,Road,2025-04-22,2025-05-11,2025-05-11,Delivered On Time,0,273.27,Product_0056,Automotive,6.53,SUP004,Supplier_004,Thailand,Tokyo,10,3.1,1.07,Warehouse_04,Bengaluru,Karnataka,94055,20,19,Yes
ORD010884,2025-12-18,CUST02991,PROD0135,WH02,287,Standard,Cancelled,154.91,44459.17,SHIP010884,SUP007,WH02,Kolkata,Road,2025-12-20,2026-01-22,2026-01-27,Delivered Late,5,187.26,Product_0135,Home Appliances,16.18,SUP007,Supplier_007,Germany,Chennai,30,3.5,0.94,Warehouse_02,Vijayawada,Andhra Pradesh,96218,40,38,No
ORD010885,2025-01-12,CUST00019,PROD0062,WH03,284,Standard,Cancelled,2011.65,571308.6,SHIP010885,SUP033,WH03,Chennai,Air,2025-01-15,2025-01-26,2025-01-31,Delivered Late,5,948.01,Product_0062,Automotive,6.08,SUP033,Supplier_033,India,Berlin,10,3.3,0.78,Warehouse_03,Chennai,Tamil Nadu,83230,19,16,No
ORD010886,2026-05-03,CUST00313,PROD0121,WH04,51,Critical,Delivered,2034.81,103775.31,SHIP010886,SUP001,WH04,Chennai,Road,2026-05-03,2026-05-26,2026-05-31,Delivered Late,5,430.48,Product_0121,Home Appliances,3.08,SUP001,Supplier_001,Thailand,Chennai,16,4.5,1.23,Warehouse_04,Bengaluru,Karnataka,94055,28,28,No
ORD010887,2026-06-17,CUST02975,PROD0061,WH11,27,Standard,Delivered,1841.65,49724.55,SHIP010887,SUP010,WH11,Bengaluru,Rail,2026-06-19,2026-07-13,2026-07-15,Delivered Late,2,147.99,Product_0061,Electronics,15.87,SUP010,Supplier_010,Vietnam,Tokyo,23,3.5,1.01,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,28,26,No
ORD010888,2025-10-12,CUST02576,PROD0138,WH01,9,Standard,Backordered,1628.29,14654.61,SHIP010888,SUP034,WH01,Kolkata,Rail,2025-10-15,2025-11-19,2025-11-26,Delivered Late,7,484.2,Product_0138,Home Appliances,24.66,SUP034,Supplier_034,Vietnam,Bengaluru,26,3.0,0.92,Warehouse_01,Hyderabad,Telangana,50678,45,42,No
ORD010889,2026-06-29,CUST02605,PROD0050,WH07,252,Critical,Backordered,1712.27,431492.04,SHIP010889,SUP029,WH07,Hyderabad,Rail,2026-07-01,2026-07-19,2026-07-20,Delivered Late,1,397.36,Product_0050,Automotive,15.59,SUP029,Supplier_029,Japan,Bengaluru,11,4.8,0.92,Warehouse_07,Delhi,Delhi,88836,21,19,No
ORD010890,2026-01-27,CUST02493,PROD0148,WH12,233,Critical,Delivered,2425.15,565059.95,SHIP010890,SUP022,WH12,Pune,Air,2026-01-30,2026-02-17,2026-02-19,Delivered Late,2,668.96,Product_0148,Industrial,22.43,SUP022,Supplier_022,Japan,Shanghai,15,3.7,1.17,Warehouse_12,Coimbatore,Tamil Nadu,84929,23,20,No
ORD010891,2025-06-19,CUST01946,PROD0028,WH05,219,Standard,Cancelled,2143.38,469400.22,SHIP010891,SUP015,WH05,Pune,Road,2025-06-22,2025-07-20,2025-07-20,Delivered On Time,0,128.1,Product_0028,Electronics,21.32,SUP015,Supplier_015,USA,Mumbai,23,3.1,1.0,Warehouse_05,Mumbai,Maharashtra,76373,31,28,Yes
ORD010892,2025-03-18,CUST00231,PROD0142,WH12,57,Critical,Delivered,946.55,53953.35,SHIP010892,SUP025,WH12,Chennai,Air,2025-03-21,2025-04-12,2025-04-22,Delivered Late,10,991.46,Product_0142,Home Appliances,3.91,SUP025,Supplier_025,Germany,Hyderabad,15,2.9,1.33,Warehouse_12,Coimbatore,Tamil Nadu,84929,35,32,No
ORD010893,2025-10-24,CUST02673,PROD0076,WH11,175,Express,Backordered,1890.04,330757.0,SHIP010893,SUP027,WH11,Mumbai,Sea,2025-10-26,2025-11-23,2025-11-25,Delivered Late,2,252.09,Product_0076,Industrial,1.12,SUP027,Supplier_027,USA,Mumbai,27,3.5,1.05,Warehouse_11,Visakhapatnam,Andhra Pradesh,99111,32,30,No
ORD010894,2025-11-26,CUST02937,PROD0008,WH09,114,Standard,Cancelled,1898.25,216400.5,SHIP010894,SUP035,WH09,Mumbai,Rail,2025-11-28,2025-12-21,2025-12-23,Delivered Late,2,371.15,Product_0008,Automotive,24.99,SUP035,Supplier_035,Vietnam,Pune,13,3.4,1.29,Warehouse_09,Ahmedabad,Gujarat,59986,27,25,No
ORD010895,2025-03-04,CUST02407,PROD0135,WH06,218,Standard,Backordered,154.91,33770.38,SHIP010895,SUP007,WH06,Kolkata,Rail,2025-03-04,2025-04-10,2025-04-10,Delivered On Time,0,264.21,Product_0135,Home Appliances,16.18,SUP007,Supplier_007,Germany,Chennai,30,3.5,0.94,Warehouse_06,Pune,Maharashtra,51480,37,37,Yes
