Order_ID,Order_Date,Customer_ID,Product_ID,Warehouse_ID,Quantity,Priority,Order_Status,Unit_Price,Order_Value
ORD009760,2026-06-24,CUST01862,PROD0038,WH05,265,Standard,Delivered,1613.57,427596.05
ORD009761,2026-03-03,CUST02764,PROD0056,WH10,176,Standard,Backordered,715.41,125912.16
ORD009762,2026-08-12,CUST00757,PROD0034,WH10,184,Express,Cancelled,1470.65,270599.6
ORD009763,2026-07-15,CUST00031,PROD0129,WH02,193,Standard,Backordered,1069.19,206353.67
ORD009764,2025-11-06,CUST02380,PROD0010,WH08,195,Express,Cancelled,303.44,59170.8
ORD009765,2025-10-01,CUST01994,PROD0168,WH11,21,Standard,Delivered,1556.03,32676.63
ORD009766,2026-06-23,CUST02100,PROD0016,WH05,286,Critical,Cancelled,258.12,73822.32
ORD009767,2026-01-25,CUST00243,PROD0174,WH06,57,Standard,Delivered,208.17,11865.69
ORD009768,2026-04-04,CUST02823,PROD0152,WH08,55,Standard,Delivered,2482.52,136538.6
ORD009769,2025-12-27,CUST00686,PROD0014,WH08,2,Standard,Backordered,1763.59,3527.18
ORD009770,2025-03-10,CUST01636,PROD0090,WH10,22,Standard,In Transit,1439.99,31679.78
ORD009771,2026-08-06,CUST01441,PROD0167,WH07,141,Express,In Transit,1147.31,161770.71
ORD009772,2026-03-07,CUST01499,PROD0018,WH08,89,Standard,Cancelled,1191.58,106050.62
ORD009773,2025-02-01,CUST01416,PROD0084,WH10,299,Standard,Backordered,41.93,12537.07
ORD009774,2026-05-28,CUST01413,PROD0169,WH11,75,Standard,Backordered,704.29,52821.75
ORD009775,2025-07-01,CUST00573,PROD0056,WH07,74,Critical,In Transit,715.41,52940.34
ORD009776,2025-09-05,CUST01992,PROD0164,WH10,236,Standard,Cancelled,713.19,168312.84
ORD009777,2025-10-24,CUST02920,PROD0152,WH06,165,Express,Delivered,2482.52,409615.8
ORD009778,2025-01-30,CUST02748,PROD0090,WH05,217,Express,Delivered,1439.99,312477.83
ORD009779,2025-10-29,CUST01432,PROD0029,WH05,291,Express,In Transit,1651.85,480688.35
ORD009780,2026-04-21,CUST02567,PROD0022,WH08,19,Express,Cancelled,1545.39,29362.41
ORD009781,2025-12-18,CUST01213,PROD0011,WH01,284,Standard,In Transit,129.32,36726.88
ORD009782,2026-04-27,CUST02643,PROD0041,WH02,188,Critical,Delivered,2354.54,442653.52
ORD009783,2025-11-13,CUST02331,PROD0177,WH01,138,Standard,Cancelled,1749.93,241490.34
ORD009784,2026-02-01,CUST01660,PROD0139,WH10,280,Standard,Delivered,1868.92,523297.6
ORD009785,2025-03-30,CUST00599,PROD0052,WH07,202,Standard,Delivered,807.65,163145.3
ORD009786,2025-08-22,CUST02196,PROD0067,WH09,158,Standard,Cancelled,2476.41,391272.78
ORD009787,2025-06-17,CUST00070,PROD0085,WH07,233,Standard,In Transit,2264.87,527714.71
ORD009788,2025-05-06,CUST01394,PROD0075,WH09,115,Standard,Backordered,1880.91,216304.65
ORD009789,2026-07-27,CUST01650,PROD0136,WH04,225,Critical,In Transit,310.26,69808.5
ORD009790,2025-04-30,CUST01539,PROD0159,WH07,45,Express,In Transit,1144.53,51503.85
ORD009791,2026-03-04,CUST02282,PROD0123,WH12,217,Standard,Cancelled,2465.21,534950.57
ORD009792,2025-07-09,CUST02727,PROD0006,WH10,118,Standard,In Transit,630.61,74411.98
ORD009793,2026-03-04,CUST02684,PROD0081,WH10,281,Express,Cancelled,810.32,227699.92
ORD009794,2026-07-14,CUST00467,PROD0199,WH07,102,Express,Cancelled,2425.24,247374.48
ORD009795,2025-07-21,CUST00557,PROD0013,WH10,132,Standard,In Transit,2140.82,282588.24
ORD009796,2025-02-28,CUST00894,PROD0006,WH10,212,Standard,Delivered,630.61,133689.32
ORD009797,2025-08-11,CUST00836,PROD0195,WH02,202,Critical,Delivered,2468.38,498612.76
ORD009798,2026-05-07,CUST01311,PROD0155,WH02,287,Standard,Delivered,2423.72,695607.64
ORD009799,2025-01-11,CUST00618,PROD0121,WH08,147,Standard,Cancelled,2034.81,299117.07
ORD009800,2026-05-27,CUST01318,PROD0045,WH02,258,Standard,In Transit,501.54,129397.32
ORD009801,2025-11-06,CUST01505,PROD0106,WH01,260,Express,Backordered,305.91,79536.6
ORD009802,2025-02-03,CUST00134,PROD0026,WH01,294,Express,In Transit,1570.26,461656.44
ORD009803,2025-12-06,CUST00008,PROD0004,WH01,33,Standard,In Transit,1535.13,50659.29
ORD009804,2026-04-26,CUST02076,PROD0037,WH06,18,Express,Delivered,979.6,17632.8
ORD009805,2026-07-28,CUST00783,PROD0021,WH05,160,Standard,Delivered,1005.28,160844.8
ORD009806,2025-04-03,CUST01334,PROD0028,WH07,115,Critical,Backordered,2143.38,246488.7
ORD009807,2025-05-13,CUST00541,PROD0032,WH03,208,Express,Cancelled,1611.41,335173.28
ORD009808,2026-02-23,CUST02675,PROD0103,WH05,161,Standard,Delivered,1112.2,179064.2
ORD009809,2026-04-13,CUST01058,PROD0181,WH02,290,Standard,Delivered,1716.56,497802.4
ORD009810,2026-03-20,CUST02055,PROD0161,WH11,47,Standard,Delivered,1467.02,68949.94
ORD009811,2025-01-30,CUST02088,PROD0026,WH09,52,Standard,Cancelled,1570.26,81653.52
ORD009812,2025-10-25,CUST00909,PROD0145,WH09,52,Standard,Cancelled,570.64,29673.28
ORD009813,2025-03-02,CUST02110,PROD0184,WH04,171,Express,Delivered,2059.01,352090.71
ORD009814,2026-04-03,CUST01321,PROD0116,WH02,106,Standard,Delivered,217.15,23017.9
ORD009815,2025-10-31,CUST02427,PROD0093,WH10,98,Standard,In Transit,743.63,72875.74
ORD009816,2025-12-06,CUST00322,PROD0030,WH08,209,Express,Backordered,419.89,87757.01
ORD009817,2026-03-24,CUST00733,PROD0121,WH04,131,Standard,Delivered,2034.81,266560.11
ORD009818,2025-10-29,CUST01419,PROD0005,WH05,222,Standard,Delivered,1057.71,234811.62
ORD009819,2026-06-24,CUST01381,PROD0118,WH04,223,Standard,Cancelled,2466.8,550096.4
ORD009820,2026-04-30,CUST02887,PROD0006,WH02,127,Critical,Delivered,630.61,80087.47
ORD009821,2025-03-18,CUST02467,PROD0106,WH06,126,Standard,Delivered,305.91,38544.66
ORD009822,2026-05-30,CUST01360,PROD0124,WH01,130,Critical,Backordered,1887.14,245328.2
ORD009823,2026-07-03,CUST02068,PROD0190,WH12,196,Standard,Delivered,2167.17,424765.32
ORD009824,2025-04-02,CUST02460,PROD0138,WH08,44,Standard,Delivered,1628.29,71644.76
ORD009825,2026-04-11,CUST01915,PROD0070,WH11,294,Standard,Delivered,1944.39,571650.66
ORD009826,2026-04-11,CUST00549,PROD0138,WH01,188,Standard,In Transit,1628.29,306118.52
ORD009827,2026-08-22,CUST01283,PROD0106,WH05,244,Express,Cancelled,305.91,74642.04
ORD009828,2025-02-09,CUST00605,PROD0044,WH09,91,Standard,Delivered,2264.8,206096.8
ORD009829,2025-11-25,CUST01723,PROD0056,WH01,15,Standard,Delivered,715.41,10731.15
ORD009830,2025-10-12,CUST02405,PROD0132,WH10,182,Standard,Cancelled,1239.17,225528.94
ORD009831,2026-07-08,CUST02249,PROD0013,WH07,62,Standard,Delivered,2140.82,132730.84
ORD009832,2025-03-07,CUST02813,PROD0122,WH07,78,Standard,In Transit,2368.91,184774.98
ORD009833,2025-04-19,CUST01582,PROD0019,WH05,274,Express,In Transit,445.41,122042.34
ORD009834,2026-02-19,CUST02279,PROD0198,WH04,251,Standard,Delivered,961.51,241339.01
ORD009835,2025-04-02,CUST02351,PROD0090,WH09,71,Standard,In Transit,1439.99,102239.29
ORD009836,2026-01-03,CUST02435,PROD0190,WH05,24,Standard,Delivered,2167.17,52012.08
ORD009837,2026-02-27,CUST00715,PROD0009,WH01,294,Critical,Delivered,50.77,14926.38
ORD009838,2026-07-26,CUST00925,PROD0046,WH09,134,Standard,Cancelled,187.36,25106.24
ORD009839,2025-08-28,CUST00058,PROD0056,WH11,246,Standard,Delivered,715.41,175990.86
ORD009840,2026-03-11,CUST00434,PROD0074,WH12,202,Standard,Backordered,1081.05,218372.1
ORD009841,2025-07-31,CUST02570,PROD0040,WH05,22,Critical,Delivered,1370.86,30158.92
ORD009842,2026-02-04,CUST02816,PROD0067,WH09,161,Standard,Backordered,2476.41,398702.01
ORD009843,2026-06-10,CUST02877,PROD0113,WH11,215,Express,Backordered,195.82,42101.3
ORD009844,2026-04-13,CUST01785,PROD0083,WH11,46,Express,In Transit,982.17,45179.82
ORD009845,2025-06-19,CUST00483,PROD0062,WH08,105,Standard,Backordered,2011.65,211223.25
ORD009846,2025-07-29,CUST00367,PROD0174,WH12,170,Standard,Delivered,208.17,35388.9
ORD009847,2025-09-13,CUST00889,PROD0134,WH10,85,Standard,Delivered,1179.62,100267.7
ORD009848,2025-03-14,CUST01853,PROD0029,WH07,77,Critical,Cancelled,1651.85,127192.45
ORD009849,2025-05-27,CUST01355,PROD0019,WH11,42,Critical,Delivered,445.41,18707.22
ORD009850,2025-12-06,CUST01724,PROD0114,WH12,13,Standard,In Transit,2057.32,26745.16
ORD009851,2025-11-13,CUST01259,PROD0108,WH06,291,Critical,Backordered,1907.35,555038.85
ORD009852,2026-08-29,CUST02931,PROD0143,WH09,9,Standard,Backordered,724.99,6524.91
ORD009853,2026-07-29,CUST00411,PROD0057,WH12,13,Critical,Delivered,308.64,4012.32
ORD009854,2025-06-03,CUST02231,PROD0038,WH04,22,Standard,Delivered,1613.57,35498.54
ORD009855,2025-09-12,CUST02206,PROD0021,WH05,40,Express,Delivered,1005.28,40211.2
ORD009856,2025-12-17,CUST02061,PROD0051,WH12,127,Standard,Cancelled,191.9,24371.3
ORD009857,2026-07-01,CUST02614,PROD0167,WH01,169,Critical,Delivered,1147.31,193895.39
ORD009858,2025-11-08,CUST02920,PROD0020,WH07,263,Express,Cancelled,1093.12,287490.56
ORD009859,2025-05-14,CUST01813,PROD0002,WH06,222,Standard,Backordered,1848.67,410404.74
ORD009860,2025-05-09,CUST02603,PROD0032,WH11,223,Standard,In Transit,1611.41,359344.43
ORD009861,2026-03-12,CUST01803,PROD0111,WH07,121,Express,Delivered,224.01,27105.21
ORD009862,2025-10-07,CUST00678,PROD0092,WH01,222,Standard,Delivered,1129.39,250724.58
ORD009863,2025-12-24,CUST02911,PROD0132,WH07,79,Standard,Delivered,1239.17,97894.43
ORD009864,2025-09-09,CUST00618,PROD0007,WH07,99,Standard,Backordered,899.59,89059.41
ORD009865,2025-05-15,CUST02252,PROD0003,WH08,235,Critical,Cancelled,1392.57,327253.95
ORD009866,2026-06-07,CUST02350,PROD0025,WH02,186,Standard,Cancelled,945.91,175939.26
ORD009867,2025-11-15,CUST00795,PROD0112,WH01,279,Standard,Backordered,1756.91,490177.89
ORD009868,2025-03-21,CUST02645,PROD0009,WH12,181,Standard,Cancelled,50.77,9189.37
ORD009869,2025-07-10,CUST00729,PROD0026,WH01,293,Express,Delivered,1570.26,460086.18
ORD009870,2026-03-29,CUST01694,PROD0064,WH08,276,Standard,Delivered,455.94,125839.44
ORD009871,2025-12-10,CUST01886,PROD0018,WH07,236,Standard,Delivered,1191.58,281212.88
ORD009872,2025-01-30,CUST02554,PROD0091,WH09,146,Express,Backordered,1585.12,231427.52
ORD009873,2026-02-18,CUST00639,PROD0002,WH02,68,Critical,Delivered,1848.67,125709.56
ORD009874,2026-01-03,CUST00191,PROD0001,WH04,176,Standard,Cancelled,2387.84,420259.84
ORD009875,2026-08-19,CUST01802,PROD0048,WH08,20,Standard,Backordered,60.28,1205.6
ORD009876,2026-05-17,CUST00899,PROD0191,WH06,72,Critical,Delivered,127.37,9170.64
ORD009877,2025-01-21,CUST01997,PROD0107,WH02,105,Express,Delivered,370.33,38884.65
ORD009878,2026-07-03,CUST02108,PROD0164,WH10,7,Standard,Delivered,713.19,4992.33
ORD009879,2025-09-03,CUST01490,PROD0191,WH02,53,Standard,In Transit,127.37,6750.61
ORD009880,2025-10-10,CUST01403,PROD0075,WH07,267,Critical,Delivered,1880.91,502202.97
ORD009881,2025-08-20,CUST01453,PROD0026,WH09,204,Critical,Backordered,1570.26,320333.04
ORD009882,2025-11-12,CUST02110,PROD0006,WH08,32,Standard,Delivered,630.61,20179.52
ORD009883,2025-12-02,CUST01944,PROD0026,WH02,191,Critical,Delivered,1570.26,299919.66
ORD009884,2026-02-15,CUST02350,PROD0043,WH03,183,Express,In Transit,2403.56,439851.48
ORD009885,2025-09-02,CUST00638,PROD0122,WH08,187,Express,Backordered,2368.91,442986.17
ORD009886,2026-01-22,CUST00999,PROD0129,WH04,154,Standard,Cancelled,1069.19,164655.26
ORD009887,2025-12-24,CUST02220,PROD0009,WH06,51,Standard,Delivered,50.77,2589.27
ORD009888,2025-01-22,CUST01529,PROD0027,WH12,289,Critical,In Transit,1265.29,365668.81
ORD009889,2025-01-19,CUST00063,PROD0071,WH02,26,Express,In Transit,861.9,22409.4
ORD009890,2025-10-14,CUST02820,PROD0117,WH01,278,Standard,Delivered,225.82,62777.96
ORD009891,2025-10-03,CUST00016,PROD0118,WH06,210,Standard,Backordered,2466.8,518028.0
ORD009892,2026-07-06,CUST02739,PROD0003,WH08,253,Standard,Delivered,1392.57,352320.21
ORD009893,2026-08-26,CUST00842,PROD0189,WH05,191,Standard,Delivered,2332.83,445570.53
ORD009894,2025-03-13,CUST01125,PROD0130,WH01,145,Standard,Delivered,2267.29,328757.05
ORD009895,2025-12-31,CUST01217,PROD0124,WH10,41,Standard,Cancelled,1887.14,77372.74
ORD009896,2025-12-01,CUST01997,PROD0074,WH02,76,Critical,Delivered,1081.05,82159.8
ORD009897,2026-08-13,CUST00899,PROD0081,WH03,295,Express,Delivered,810.32,239044.4
ORD009898,2025-07-18,CUST01491,PROD0159,WH12,161,Standard,Cancelled,1144.53,184269.33
ORD009899,2025-01-17,CUST02981,PROD0065,WH02,288,Express,Delivered,1880.28,541520.64
ORD009900,2025-08-06,CUST02223,PROD0122,WH09,149,Standard,In Transit,2368.91,352967.59
ORD009901,2025-05-27,CUST01258,PROD0146,WH10,192,Standard,Backordered,2408.61,462453.12
ORD009902,2025-07-29,CUST01515,PROD0134,WH02,66,Critical,Cancelled,1179.62,77854.92
ORD009903,2026-02-18,CUST00417,PROD0102,WH03,177,Standard,Delivered,1380.58,244362.66
ORD009904,2025-11-26,CUST01557,PROD0042,WH09,31,Standard,Backordered,974.47,30208.57
ORD009905,2025-12-18,CUST00451,PROD0111,WH11,199,Express,Delivered,224.01,44577.99
ORD009906,2025-06-12,CUST02884,PROD0196,WH03,74,Standard,Cancelled,388.79,28770.46
ORD009907,2025-04-11,CUST01824,PROD0104,WH08,111,Standard,In Transit,2220.94,246524.34
ORD009908,2025-11-23,CUST00280,PROD0004,WH08,94,Critical,In Transit,1535.13,144302.22
ORD009909,2025-11-23,CUST00244,PROD0099,WH11,169,Standard,Backordered,241.65,40838.85
ORD009910,2025-06-04,CUST00675,PROD0132,WH03,297,Standard,In Transit,1239.17,368033.49
ORD009911,2025-01-10,CUST02194,PROD0065,WH10,261,Standard,Delivered,1880.28,490753.08
ORD009912,2025-12-19,CUST00103,PROD0041,WH12,213,Critical,In Transit,2354.54,501517.02
ORD009913,2025-07-02,CUST02358,PROD0171,WH10,262,Standard,Delivered,1167.29,305829.98
ORD009914,2026-03-31,CUST00117,PROD0183,WH03,272,Critical,Backordered,2278.65,619792.8
ORD009915,2025-01-06,CUST01496,PROD0147,WH08,208,Standard,Delivered,45.2,9401.6
ORD009916,2025-11-29,CUST00763,PROD0149,WH03,83,Standard,Delivered,122.25,10146.75
ORD009917,2025-11-29,CUST02786,PROD0186,WH04,240,Standard,Delivered,1818.41,436418.4
ORD009918,2025-09-15,CUST01724,PROD0158,WH05,123,Critical,In Transit,1743.94,214504.62
ORD009919,2025-07-30,CUST02235,PROD0116,WH07,165,Standard,Delivered,217.15,35829.75
ORD009920,2025-02-20,CUST00785,PROD0135,WH01,64,Standard,Backordered,154.91,9914.24
ORD009921,2026-03-21,CUST01493,PROD0197,WH08,97,Critical,Delivered,1491.41,144666.77
ORD009922,2026-01-12,CUST00707,PROD0064,WH03,69,Critical,In Transit,455.94,31459.86
ORD009923,2026-05-01,CUST02924,PROD0002,WH07,201,Critical,Delivered,1848.67,371582.67
ORD009924,2025-02-20,CUST00796,PROD0115,WH11,135,Standard,Delivered,1770.01,238951.35
ORD009925,2025-06-03,CUST00473,PROD0195,WH10,298,Express,Backordered,2468.38,735577.24
ORD009926,2026-08-05,CUST02604,PROD0128,WH11,91,Standard,In Transit,1402.63,127639.33
ORD009927,2025-11-06,CUST00682,PROD0079,WH03,289,Standard,Backordered,1270.55,367188.95
ORD009928,2026-02-03,CUST00094,PROD0101,WH09,282,Critical,In Transit,158.03,44564.46
ORD009929,2025-05-14,CUST00736,PROD0119,WH10,273,Standard,Backordered,945.06,258001.38
ORD009930,2025-08-08,CUST02838,PROD0074,WH05,21,Critical,Delivered,1081.05,22702.05
ORD009931,2025-06-12,CUST02042,PROD0009,WH03,2,Critical,In Transit,50.77,101.54
ORD009932,2026-07-23,CUST02086,PROD0023,WH03,79,Standard,Backordered,1593.21,125863.59
ORD009933,2026-05-17,CUST02830,PROD0014,WH04,44,Standard,Cancelled,1763.59,77597.96
ORD009934,2025-04-25,CUST02530,PROD0054,WH05,194,Standard,Cancelled,72.83,14129.02
ORD009935,2026-05-14,CUST02159,PROD0124,WH05,71,Standard,Delivered,1887.14,133986.94
ORD009936,2026-04-17,CUST01914,PROD0045,WH08,36,Express,Delivered,501.54,18055.44
ORD009937,2025-05-29,CUST02458,PROD0016,WH10,46,Standard,Cancelled,258.12,11873.52
ORD009938,2025-08-29,CUST01590,PROD0200,WH06,235,Standard,Cancelled,2107.67,495302.45
ORD009939,2025-05-03,CUST02445,PROD0102,WH05,224,Express,Delivered,1380.58,309249.92
ORD009940,2025-03-10,CUST01151,PROD0095,WH02,67,Standard,Cancelled,1686.21,112976.07
ORD009941,2025-03-04,CUST02014,PROD0109,WH05,259,Standard,Cancelled,1551.27,401778.93
ORD009942,2025-01-16,CUST00042,PROD0185,WH07,119,Standard,Backordered,2375.25,282654.75
ORD009943,2026-01-25,CUST00041,PROD0136,WH11,45,Standard,Delivered,310.26,13961.7
ORD009944,2026-08-13,CUST01511,PROD0025,WH03,25,Standard,Delivered,945.91,23647.75
ORD009945,2025-09-15,CUST01695,PROD0169,WH12,165,Standard,In Transit,704.29,116207.85
ORD009946,2025-08-05,CUST02447,PROD0062,WH07,164,Standard,In Transit,2011.65,329910.6
ORD009947,2026-04-24,CUST02230,PROD0077,WH01,291,Standard,Delivered,271.26,78936.66
ORD009948,2025-04-24,CUST00744,PROD0146,WH06,275,Standard,Delivered,2408.61,662367.75
ORD009949,2026-01-15,CUST02766,PROD0050,WH01,45,Standard,Cancelled,1712.27,77052.15
ORD009950,2025-08-25,CUST02512,PROD0169,WH07,211,Express,Cancelled,704.29,148605.19
ORD009951,2026-04-21,CUST01074,PROD0034,WH06,225,Standard,In Transit,1470.65,330896.25
ORD009952,2026-08-21,CUST01432,PROD0100,WH10,146,Standard,Delivered,1243.63,181569.98
ORD009953,2025-05-09,CUST00298,PROD0114,WH11,287,Standard,Delivered,2057.32,590450.84
ORD009954,2026-05-25,CUST02193,PROD0081,WH01,10,Express,Backordered,810.32,8103.2
ORD009955,2025-06-14,CUST00016,PROD0012,WH09,8,Standard,Delivered,116.21,929.68
ORD009956,2025-10-04,CUST01076,PROD0077,WH05,34,Standard,Cancelled,271.26,9222.84
ORD009957,2025-09-14,CUST00107,PROD0075,WH11,234,Critical,Delivered,1880.91,440132.94
ORD009958,2025-05-12,CUST00219,PROD0170,WH07,181,Express,In Transit,482.48,87328.88
ORD009959,2026-07-24,CUST02983,PROD0055,WH12,12,Critical,Delivered,2038.95,24467.4
ORD009960,2025-09-14,CUST02385,PROD0092,WH01,238,Standard,In Transit,1129.39,268794.82
ORD009961,2025-05-21,CUST02969,PROD0187,WH11,192,Express,Delivered,1539.34,295553.28
ORD009962,2025-07-28,CUST00371,PROD0179,WH11,273,Critical,Delivered,784.18,214081.14
ORD009963,2026-06-03,CUST02858,PROD0088,WH08,2,Standard,Delivered,2375.9,4751.8
ORD009964,2025-02-20,CUST00254,PROD0181,WH08,27,Standard,Delivered,1716.56,46347.12
ORD009965,2026-05-18,CUST01429,PROD0009,WH09,153,Standard,Delivered,50.77,7767.81
ORD009966,2025-09-16,CUST02628,PROD0003,WH02,140,Standard,Delivered,1392.57,194959.8
ORD009967,2025-06-27,CUST02009,PROD0118,WH06,193,Express,Delivered,2466.8,476092.4
ORD009968,2026-06-27,CUST01723,PROD0136,WH10,95,Standard,Cancelled,310.26,29474.7
ORD009969,2025-12-22,CUST02684,PROD0187,WH05,168,Standard,Delivered,1539.34,258609.12
ORD009970,2025-11-14,CUST02233,PROD0030,WH06,5,Standard,In Transit,419.89,2099.45
ORD009971,2025-12-30,CUST01313,PROD0067,WH05,220,Standard,In Transit,2476.41,544810.2
ORD009972,2025-02-24,CUST02522,PROD0055,WH11,28,Standard,Cancelled,2038.95,57090.6
ORD009973,2025-06-05,CUST00985,PROD0162,WH01,249,Critical,In Transit,2254.38,561340.62
ORD009974,2025-02-13,CUST02550,PROD0123,WH02,72,Critical,Cancelled,2465.21,177495.12
ORD009975,2026-08-16,CUST02922,PROD0043,WH03,134,Critical,Delivered,2403.56,322077.04
ORD009976,2026-06-26,CUST00350,PROD0156,WH07,274,Express,In Transit,1314.9,360282.6
ORD009977,2025-11-18,CUST02108,PROD0165,WH10,293,Standard,In Transit,2376.77,696393.61
ORD009978,2025-01-14,CUST01479,PROD0158,WH09,192,Standard,Delivered,1743.94,334836.48
ORD009979,2025-12-23,CUST00879,PROD0071,WH02,35,Express,In Transit,861.9,30166.5
ORD009980,2026-04-28,CUST02513,PROD0062,WH12,126,Critical,In Transit,2011.65,253467.9
ORD009981,2025-12-25,CUST00311,PROD0110,WH10,17,Express,Delivered,266.29,4526.93
ORD009982,2025-11-14,CUST01115,PROD0029,WH01,110,Standard,Backordered,1651.85,181703.5
ORD009983,2025-03-16,CUST02979,PROD0115,WH01,88,Express,Delivered,1770.01,155760.88
ORD009984,2026-08-14,CUST01322,PROD0002,WH04,10,Standard,Backordered,1848.67,18486.7
ORD009985,2025-07-13,CUST00280,PROD0090,WH09,51,Critical,Delivered,1439.99,73439.49
ORD009986,2025-12-29,CUST02759,PROD0105,WH04,112,Standard,Backordered,887.02,99346.24
ORD009987,2025-04-06,CUST00967,PROD0057,WH03,52,Critical,In Transit,308.64,16049.28
ORD009988,2025-02-09,CUST00695,PROD0185,WH10,237,Critical,Cancelled,2375.25,562934.25
ORD009989,2026-02-01,CUST00910,PROD0042,WH08,289,Standard,Backordered,974.47,281621.83
ORD009990,2025-04-17,CUST02615,PROD0049,WH09,97,Standard,Cancelled,249.69,24219.93
ORD009991,2025-01-17,CUST00271,PROD0185,WH05,273,Standard,Delivered,2375.25,648443.25
ORD009992,2026-06-11,CUST01541,PROD0199,WH02,177,Standard,Delivered,2425.24,429267.48
ORD009993,2026-05-14,CUST01125,PROD0018,WH04,230,Standard,In Transit,1191.58,274063.4
ORD009994,2026-06-09,CUST01412,PROD0198,WH10,127,Express,In Transit,961.51,122111.77
ORD009995,2025-02-12,CUST01310,PROD0027,WH08,263,Express,Cancelled,1265.29,332771.27
ORD009996,2026-08-16,CUST01754,PROD0118,WH02,266,Express,Delivered,2466.8,656168.8
ORD009997,2025-12-16,CUST00841,PROD0054,WH09,287,Critical,Delivered,72.83,20902.21
ORD009998,2025-01-30,CUST01822,PROD0152,WH11,25,Critical,Cancelled,2482.52,62063.0
ORD009999,2026-03-17,CUST01004,PROD0162,WH12,185,Standard,In Transit,2254.38,417060.3
ORD010000,2026-06-26,CUST00240,PROD0150,WH05,65,Standard,Delivered,2229.49,144916.85
ORD010001,2026-03-31,CUST01640,PROD0063,WH12,131,Standard,Delivered,715.86,93777.66
ORD010002,2025-04-04,CUST00361,PROD0164,WH07,235,Express,Backordered,713.19,167599.65
ORD010003,2025-10-22,CUST00734,PROD0092,WH05,113,Standard,Delivered,1129.39,127621.07
ORD010004,2026-07-03,CUST00852,PROD0084,WH03,60,Express,In Transit,41.93,2515.8
ORD010005,2025-03-30,CUST00860,PROD0061,WH02,14,Critical,Cancelled,1841.65,25783.1
ORD010006,2026-05-18,CUST00701,PROD0082,WH03,87,Standard,Delivered,2240.38,194913.06
ORD010007,2025-08-02,CUST01351,PROD0042,WH02,14,Express,In Transit,974.47,13642.58
ORD010008,2026-02-26,CUST02884,PROD0096,WH02,173,Standard,Delivered,1884.65,326044.45
ORD010009,2026-06-10,CUST00823,PROD0161,WH02,2,Standard,Backordered,1467.02,2934.04
ORD010010,2025-07-11,CUST01635,PROD0074,WH12,244,Critical,Backordered,1081.05,263776.2
ORD010011,2025-08-12,CUST00097,PROD0137,WH11,160,Express,Delivered,307.05,49128.0
ORD010012,2026-07-09,CUST00327,PROD0119,WH02,264,Standard,Cancelled,945.06,249495.84
ORD010013,2026-01-22,CUST02121,PROD0025,WH08,292,Standard,In Transit,945.91,276205.72
ORD010014,2026-04-19,CUST00994,PROD0141,WH05,218,Express,Delivered,2406.0,524508.0
ORD010015,2026-08-31,CUST01280,PROD0047,WH09,271,Standard,Delivered,265.43,71931.53
ORD010016,2025-07-22,CUST01767,PROD0122,WH11,34,Express,Backordered,2368.91,80542.94
ORD010017,2026-03-23,CUST00994,PROD0173,WH12,149,Critical,Delivered,1465.39,218343.11
ORD010018,2025-03-09,CUST00333,PROD0133,WH05,9,Standard,Delivered,43.21,388.89
ORD010019,2025-04-02,CUST01181,PROD0031,WH01,40,Critical,In Transit,190.36,7614.4
ORD010020,2025-06-27,CUST01965,PROD0159,WH08,254,Standard,Backordered,1144.53,290710.62
ORD010021,2026-07-13,CUST02506,PROD0098,WH03,26,Standard,Delivered,1977.2,51407.2
ORD010022,2025-01-03,CUST02782,PROD0199,WH10,25,Express,Backordered,2425.24,60631.0
ORD010023,2025-04-13,CUST02924,PROD0169,WH11,199,Express,Delivered,704.29,140153.71
ORD010024,2025-09-30,CUST02906,PROD0115,WH10,91,Standard,Backordered,1770.01,161070.91
ORD010025,2026-06-18,CUST00099,PROD0174,WH02,45,Standard,Backordered,208.17,9367.65
ORD010026,2025-04-26,CUST02780,PROD0052,WH06,225,Express,In Transit,807.65,181721.25
ORD010027,2026-04-09,CUST02973,PROD0107,WH04,277,Standard,Backordered,370.33,102581.41
ORD010028,2025-04-14,CUST00244,PROD0086,WH04,89,Express,Cancelled,241.85,21524.65
ORD010029,2025-09-16,CUST01501,PROD0133,WH09,296,Standard,Delivered,43.21,12790.16
ORD010030,2025-11-04,CUST01465,PROD0012,WH10,175,Standard,Delivered,116.21,20336.75
ORD010031,2026-01-02,CUST01399,PROD0021,WH12,61,Standard,Delivered,1005.28,61322.08
ORD010032,2025-10-29,CUST02710,PROD0009,WH08,270,Express,Delivered,50.77,13707.9
ORD010033,2026-07-14,CUST00367,PROD0093,WH03,200,Standard,Cancelled,743.63,148726.0
ORD010034,2025-01-27,CUST02547,PROD0091,WH09,76,Standard,Delivered,1585.12,120469.12
ORD010035,2026-05-23,CUST01482,PROD0145,WH01,175,Express,In Transit,570.64,99862.0
ORD010036,2026-06-11,CUST02161,PROD0104,WH12,274,Standard,Cancelled,2220.94,608537.56
ORD010037,2025-12-31,CUST02993,PROD0152,WH07,23,Standard,Backordered,2482.52,57097.96
ORD010038,2025-10-25,CUST01048,PROD0155,WH07,26,Standard,Delivered,2423.72,63016.72
ORD010039,2025-12-27,CUST00283,PROD0136,WH12,230,Critical,Backordered,310.26,71359.8
ORD010040,2026-05-19,CUST01316,PROD0172,WH02,194,Critical,Cancelled,893.08,173257.52
